crimeCategory,latitude,longitude
CRIMES RELATED TO WOMEN,12.932923,77.515325
CRIMES RELATED TO WOMEN,12.929966,77.553873
CRIMES RELATED TO WOMEN,12.999313,77.612236
CRIMES RELATED TO WOMEN,13.014317,77.573352
CRIMES RELATED TO WOMEN,12.998974,77.612745
CRIMES RELATED TO WOMEN,12.969775,77.658868
CRIMES RELATED TO WOMEN,12.97077,77.649052
CRIMES RELATED TO WOMEN,13.009395,77.540862
CRIMES RELATED TO WOMEN,13.006063,77.537883
CRIMES RELATED TO WOMEN,12.879912,77.6157
CRIMES RELATED TO WOMEN,12.996805,77.63104
CRIMES RELATED TO WOMEN,12.885541,77.620331
CRIMES RELATED TO WOMEN,12.945465,77.622308
CRIMES RELATED TO WOMEN,12.942254,77.618708
CRIMES RELATED TO WOMEN,12.929669,77.595781
CRIMES RELATED TO WOMEN,12.941036,77.623139
CRIMES RELATED TO WOMEN,12.894261,77.660874
CRIMES RELATED TO WOMEN,12.9857,77.6057
CRIMES RELATED TO WOMEN,12.993589,77.664777
CRIMES RELATED TO WOMEN,12.843823,77.67919
CRIMES RELATED TO WOMEN,12.942,77.6083
CRIMES RELATED TO WOMEN,12.857736,77.598873
CRIMES RELATED TO WOMEN,12.98565,77.605693
CRIMES RELATED TO WOMEN,12.871893,77.63883
CRIMES RELATED TO WOMEN,13.017738,77.618829
CRIMES RELATED TO WOMEN,13.00979,77.5254
CRIMES RELATED TO WOMEN,12.988618,77.538284
CRIMES RELATED TO WOMEN,12.908927,77.664045
CRIMES RELATED TO WOMEN,13.008201,77.518042
CRIMES RELATED TO WOMEN,13.011561,77.613313
CRIMES RELATED TO WOMEN,13.017823,77.518156
CRIMES RELATED TO WOMEN,12.988962,77.526643
CRIMES RELATED TO WOMEN,12.890063,77.577024
CRIMES RELATED TO WOMEN,12.86432,77.66231
CRIMES RELATED TO WOMEN,12.953016,77.525383
CRIMES RELATED TO WOMEN,12.961575,77.539919
CRIMES RELATED TO WOMEN,12.942999,77.600298
CRIMES RELATED TO WOMEN,12.949735,77.612185
CRIMES RELATED TO WOMEN,12.9235799,77.6695337
CRIMES RELATED TO WOMEN,12.931498,77.555568
CRIMES RELATED TO WOMEN,12.840048,77.663175
CRIMES RELATED TO WOMEN,12.991314,77.612485
CRIMES RELATED TO WOMEN,12.940414,77.600816
CRIMES RELATED TO WOMEN,12.937701,77.567033
CRIMES RELATED TO WOMEN,12.927859,77.678054
CRIMES RELATED TO WOMEN,12.940469,77.599397
CRIMES RELATED TO WOMEN,12.9812,77.5547
CRIMES RELATED TO WOMEN,13.01565,77.6521
CRIMES RELATED TO WOMEN,13.010276,77.54737
CRIMES RELATED TO WOMEN,13.019039,77.594196
CRIMES RELATED TO WOMEN,13.00277,77.54735
CRIMES RELATED TO WOMEN,12.993287,77.669025
CRIMES RELATED TO WOMEN,13.009792,77.542602
CRIMES RELATED TO WOMEN,12.984561,77.550401
CRIMES RELATED TO WOMEN,12.92036,77.63344
CRIMES RELATED TO WOMEN,13.019039,77.594196
CRIMES RELATED TO WOMEN,13.014454,77.594684
CRIMES RELATED TO WOMEN,13.0098,77.5254
CRIMES RELATED TO WOMEN,13.0098,77.5254
CRIMES RELATED TO WOMEN,13.0098,77.5254
CRIMES RELATED TO WOMEN,13.019039,77.594196
CRIMES RELATED TO WOMEN,12.955991,77.556587
CRIMES RELATED TO WOMEN,12.956052,77.557307
CRIMES RELATED TO WOMEN,12.972971,77.632297
CRIMES RELATED TO WOMEN,12.962367,77.567608
CRIMES RELATED TO WOMEN,12.958353,77.566373
CRIMES RELATED TO WOMEN,12.95445,77.553765
CRIMES RELATED TO WOMEN,12.9871,77.5426
CRIMES RELATED TO WOMEN,13.019993,77.639799
CRIMES RELATED TO WOMEN,13.019144,77.646454
CRIMES RELATED TO WOMEN,12.933204,77.548644
CRIMES RELATED TO WOMEN,12.920737,77.536375
CRIMES RELATED TO WOMEN,12.973654,77.519408
CRIMES RELATED TO WOMEN,12.964551,77.531072
CRIMES RELATED TO WOMEN,12.950901,77.527084
CRIMES RELATED TO WOMEN,12.9735,77.52367
CRIMES RELATED TO WOMEN,12.955613,77.525855
CRIMES RELATED TO WOMEN,12.977434,77.530821
CRIMES RELATED TO WOMEN,12.97099,77.531096
CRIMES RELATED TO WOMEN,12.95711,77.515357
CRIMES RELATED TO WOMEN,12.968081,77.520632
CRIMES RELATED TO WOMEN,12.950901,77.527084
CRIMES RELATED TO WOMEN,12.960659,77.539417
CRIMES RELATED TO WOMEN,12.969487,77.528737
CRIMES RELATED TO WOMEN,12.967095,77.529106
CRIMES RELATED TO WOMEN,12.94093,77.54081
CRIMES RELATED TO WOMEN,12.964146,77.528617
CRIMES RELATED TO WOMEN,12.931521,77.535401
CRIMES RELATED TO WOMEN,12.879445,77.53975
CRIMES RELATED TO WOMEN,12.928979,77.56775
CRIMES RELATED TO WOMEN,13.014571,77.633218
CRIMES RELATED TO WOMEN,12.928991,77.567752
CRIMES RELATED TO WOMEN,12.928608,77.567816
CRIMES RELATED TO WOMEN,12.969232,77.5587244
CRIMES RELATED TO WOMEN,12.974016,77.518953
CRIMES RELATED TO WOMEN,12.902448,77.567846
CRIMES RELATED TO WOMEN,12.946078,77.558297
CRIMES RELATED TO WOMEN,12.905088,77.603165
CRIMES RELATED TO WOMEN,12.928954,77.567741
CRIMES RELATED TO WOMEN,12.928962,77.567762
CRIMES RELATED TO WOMEN,12.909625,77.547391
CRIMES RELATED TO WOMEN,12.966155,77.594193
CRIMES RELATED TO WOMEN,12.909696,77.55704
CRIMES RELATED TO WOMEN,12.914483,77.567732
CRIMES RELATED TO WOMEN,12.931049,77.592872
CRIMES RELATED TO WOMEN,12.923658,77.559721
CRIMES RELATED TO WOMEN,13.006204,77.521484
CRIMES RELATED TO WOMEN,12.929037,77.567764
CRIMES RELATED TO WOMEN,12.909625,77.560578
CRIMES RELATED TO WOMEN,12.928963,77.567748
CRIMES RELATED TO WOMEN,12.954909,77.555429
CRIMES RELATED TO WOMEN,12.928963,77.567748
CRIMES RELATED TO WOMEN,12.928956,77.562908
CRIMES RELATED TO WOMEN,12.949221,77.62241
CRIMES RELATED TO WOMEN,12.928963,77.544176
CRIMES RELATED TO WOMEN,12.928999,77.567609
CRIMES RELATED TO WOMEN,12.928868,77.567924
CRIMES RELATED TO WOMEN,12.915859,77.561732
CRIMES RELATED TO WOMEN,12.929245,77.575838
CRIMES RELATED TO WOMEN,12.969075,77.539204
CRIMES RELATED TO WOMEN,12.942593,77.629689
CRIMES RELATED TO WOMEN,12.928944,77.567755
CRIMES RELATED TO WOMEN,12.972793,77.605917
CRIMES RELATED TO WOMEN,12.958055,77.599229
CRIMES RELATED TO WOMEN,12.973682,77.606822
CRIMES RELATED TO WOMEN,12.958765,77.614194
CRIMES RELATED TO WOMEN,12.962161,77.544142
CRIMES RELATED TO WOMEN,12.970902,77.57256
CRIMES RELATED TO WOMEN,12.9369774,77.5683899
CRIMES RELATED TO WOMEN,12.895664,77.614351
CRIMES RELATED TO WOMEN,12.981798,77.528512
CRIMES RELATED TO WOMEN,12.998045,77.528405
CRIMES RELATED TO WOMEN,12.878466,77.624533
CRIMES RELATED TO WOMEN,12.980197,77.513841
CRIMES RELATED TO WOMEN,12.899325,77.629295
CRIMES RELATED TO WOMEN,12.97584,77.513859
CRIMES RELATED TO WOMEN,12.974209,77.570859
CRIMES RELATED TO WOMEN,12.843117,77.647689
CRIMES RELATED TO WOMEN,12.996845,77.613016
CRIMES RELATED TO WOMEN,12.919805,77.603863
CRIMES RELATED TO WOMEN,12.962564,77.63525
CRIMES RELATED TO WOMEN,12.988044,77.606154
CRIMES RELATED TO WOMEN,12.897073,77.627792
CRIMES RELATED TO WOMEN,12.960768,77.65746
CRIMES RELATED TO WOMEN,13.010019,77.628835
CRIMES RELATED TO WOMEN,13.018138,77.593256
CRIMES RELATED TO WOMEN,12.927078,77.636779
CRIMES RELATED TO WOMEN,12.994084,77.60777
CRIMES RELATED TO WOMEN,12.987914,77.605215
CRIMES RELATED TO WOMEN,12.989046,77.602576
CRIMES RELATED TO WOMEN,12.897393,77.651787
CRIMES RELATED TO WOMEN,12.985285,77.600863
CRIMES RELATED TO WOMEN,12.899653,77.640377
CRIMES RELATED TO WOMEN,12.972442,77.580643
CRIMES RELATED TO WOMEN,13.019049,77.531505
CRIMES RELATED TO WOMEN,13.011936,77.645962
CRIMES RELATED TO WOMEN,12.948806,77.5953
CRIMES RELATED TO WOMEN,12.960638,77.656762
CRIMES RELATED TO WOMEN,12.866253,77.579417
CRIMES RELATED TO WOMEN,12.892532,77.627826
CRIMES RELATED TO WOMEN,12.96974,77.6696
CRIMES RELATED TO WOMEN,12.9952,77.6646
CRIMES RELATED TO WOMEN,12.9415,77.6178
CRIMES RELATED TO WOMEN,12.951045,77.622926
CRIMES RELATED TO WOMEN,12.951552,77.540109
CRIMES RELATED TO WOMEN,13.007271,77.63884
CRIMES RELATED TO WOMEN,12.973707,77.622126
CRIMES RELATED TO WOMEN,12.939632,77.55879
CRIMES RELATED TO WOMEN,12.945258,77.550171
CRIMES RELATED TO WOMEN,12.993433,77.669093
CRIMES RELATED TO WOMEN,12.922005,77.648683
CRIMES RELATED TO WOMEN,12.904613,77.640569
CRIMES RELATED TO WOMEN,12.919775,77.646644
CRIMES RELATED TO WOMEN,12.912958,77.6476
CRIMES RELATED TO WOMEN,12.913203,77.636857
CRIMES RELATED TO WOMEN,12.939889,77.560838
CRIMES RELATED TO WOMEN,12.946319,77.561981
CRIMES RELATED TO WOMEN,12.916002,77.587442
CRIMES RELATED TO WOMEN,12.834738,77.674393
CRIMES RELATED TO WOMEN,13.01,77.64
CRIMES RELATED TO WOMEN,12.984655,77.515109
CRIMES RELATED TO WOMEN,12.986905,77.528
CRIMES RELATED TO WOMEN,12.993148,77.510553
CRIMES RELATED TO WOMEN,12.985457,77.513048
CRIMES RELATED TO WOMEN,12.983113,77.533574
CRIMES RELATED TO WOMEN,12.979566,77.530406
CRIMES RELATED TO WOMEN,12.996791,77.516272
CRIMES RELATED TO WOMEN,12.990731,77.526921
CRIMES RELATED TO WOMEN,12.987318,77.534438
CRIMES RELATED TO WOMEN,12.993181,77.512229
CRIMES RELATED TO WOMEN,12.979532,77.525281
CRIMES RELATED TO WOMEN,12.980093,77.530217
CRIMES RELATED TO WOMEN,12.989183,77.528721
CRIMES RELATED TO WOMEN,12.980428,77.529843
CRIMES RELATED TO WOMEN,12.99489,77.585059
CRIMES RELATED TO WOMEN,12.941482,77.614175
Karnataka State Local Act,13.012495,77.5541
Karnataka State Local Act,12.975269,77.543783
Karnataka State Local Act,12.92273,77.550865
Karnataka State Local Act,12.916971,77.610314
Karnataka State Local Act,13.019039,77.594196
Karnataka State Local Act,12.836594,77.532158
Karnataka State Local Act,13.001278,77.56605
Karnataka State Local Act,12.911455,77.557785
Karnataka State Local Act,12.873679,77.611181
Karnataka State Local Act,12.96481,77.576978
Karnataka State Local Act,13.005929,77.593965
Karnataka State Local Act,13.015421,77.572867
Karnataka State Local Act,12.930226,77.521209
Karnataka State Local Act,12.984985,77.557833
Karnataka State Local Act,12.949971,77.579999
Karnataka State Local Act,12.846248,77.647101
Karnataka State Local Act,12.849359,77.653751
Karnataka State Local Act,13.008436,77.520423
Karnataka State Local Act,12.988618,77.538284
Karnataka State Local Act,12.965301,77.571612
Karnataka State Local Act,12.900367,77.630659
Karnataka State Local Act,12.923525,77.666761
Karnataka State Local Act,12.923021,77.662759
Karnataka State Local Act,12.92697,77.676313
Karnataka State Local Act,12.920214,77.666285
Karnataka State Local Act,12.909025,77.6749129
Karnataka State Local Act,12.906282,77.675643
Karnataka State Local Act,12.913678,77.677742
Karnataka State Local Act,12.920143,77.666515
Karnataka State Local Act,12.913758,77.677447
Karnataka State Local Act,12.850349,77.648319
Karnataka State Local Act,12.878196,77.664514
Karnataka State Local Act,12.96676,77.546437
Karnataka State Local Act,12.936468,77.517804
Karnataka State Local Act,12.946777,77.522796
Karnataka State Local Act,12.954406,77.540893
Karnataka State Local Act,12.899317,77.516757
Karnataka State Local Act,12.942164,77.601138
Karnataka State Local Act,12.939628,77.56625
Karnataka State Local Act,12.917226,77.65196
Karnataka State Local Act,12.928413,77.553252
Karnataka State Local Act,12.840048,77.663175
Karnataka State Local Act,12.926671,77.676364
Karnataka State Local Act,12.878816,77.67285
Karnataka State Local Act,12.97437,77.550401
Karnataka State Local Act,13.003099,77.565423
Karnataka State Local Act,12.881679,77.654872
Karnataka State Local Act,13.003575,77.543724
Karnataka State Local Act,13.000293,77.53247
Karnataka State Local Act,12.98047,77.5871971
Karnataka State Local Act,12.999081,77.675518
Karnataka State Local Act,12.87729,77.66727
Karnataka State Local Act,12.832377,77.594878
Karnataka State Local Act,13.019039,77.594196
Karnataka State Local Act,13.018546,77.518156
Karnataka State Local Act,13.019039,77.594196
Karnataka State Local Act,13.019039,77.514196
Karnataka State Local Act,13.019039,77.594196
Karnataka State Local Act,13.019039,77.594196
Karnataka State Local Act,13.019039,77.594196
Karnataka State Local Act,13.004541,77.577273
Karnataka State Local Act,13.019213,77.587309
Karnataka State Local Act,12.96971,77.667891
Karnataka State Local Act,12.96971,77.675518
Karnataka State Local Act,12.960444,77.667891
Karnataka State Local Act,12.957396,77.678978
Karnataka State Local Act,12.958413,77.679386
Karnataka State Local Act,12.96971,77.667891
Karnataka State Local Act,12.897625,77.654248
Karnataka State Local Act,12.981937,77.626084
Karnataka State Local Act,12.975205,77.624673
Karnataka State Local Act,12.97475,77.62005
Karnataka State Local Act,12.980484,77.616939
Karnataka State Local Act,12.9914,77.5404
Karnataka State Local Act,12.9993,77.5285
Karnataka State Local Act,12.9993,77.5285
Karnataka State Local Act,12.93258,77.535668
Karnataka State Local Act,12.950901,77.527084
Karnataka State Local Act,12.950901,77.527084
Karnataka State Local Act,12.954091,77.514029
Karnataka State Local Act,12.975985,77.533077
Karnataka State Local Act,12.970496,77.523675
Karnataka State Local Act,12.957083,77.528307
Karnataka State Local Act,12.948552,77.52291
Karnataka State Local Act,12.976365,77.525024
Karnataka State Local Act,12.935649,77.544907
Karnataka State Local Act,12.934182,77.535668
Karnataka State Local Act,12.937194,77.535668
Karnataka State Local Act,12.9818,77.5575
Karnataka State Local Act,12.9993,77.5285
Karnataka State Local Act,12.996382,77.53465
Karnataka State Local Act,12.9881,77.5377
Karnataka State Local Act,12.9881,77.5377
Karnataka State Local Act,12.99743,77.549416
Karnataka State Local Act,12.992823,77.550766
Karnataka State Local Act,12.9853,77.5426
Karnataka State Local Act,12.9881,77.5377
Karnataka State Local Act,12.980621,77.536575
Karnataka State Local Act,12.96921955,77.53522294
Karnataka State Local Act,12.965541,77.606814
Karnataka State Local Act,12.951596,77.613548
Karnataka State Local Act,12.952174,77.6052639
Karnataka State Local Act,12.961041,77.614783
Karnataka State Local Act,12.971712,77.606987
Karnataka State Local Act,12.953819,77.617146
Karnataka State Local Act,12.958531,77.605973
Karnataka State Local Act,12.976653,77.601794
Karnataka State Local Act,12.961109,77.594406
Karnataka State Local Act,12.955182,77.599046
Karnataka State Local Act,12.958704,77.614293
Karnataka State Local Act,12.961205,77.600183
Karnataka State Local Act,12.961628,77.59845
Karnataka State Local Act,12.961421,77.614254
Karnataka State Local Act,12.969785,77.570222
Karnataka State Local Act,12.972945,77.570442
Karnataka State Local Act,12.976631,77.6018
Karnataka State Local Act,12.97659,77.601772
Karnataka State Local Act,12.97542,77.602839
Karnataka State Local Act,12.97631,77.598415
Karnataka State Local Act,12.975331,77.603917
Karnataka State Local Act,12.976538,77.601978
Karnataka State Local Act,12.951689,77.613546
Karnataka State Local Act,12.961509,77.6014659
Karnataka State Local Act,12.973223,77.609791
Karnataka State Local Act,12.969625,77.606538
Karnataka State Local Act,12.970847,77.606917
Karnataka State Local Act,12.96193,77.54417
Karnataka State Local Act,12.945185,77.528186
Karnataka State Local Act,12.938023,77.571971
Karnataka State Local Act,12.936977,77.568389
Karnataka State Local Act,12.941286,77.573867
Karnataka State Local Act,12.937861,77.569161
Karnataka State Local Act,12.9539226,77.6309388
Karnataka State Local Act,12.96989,77.570303
Karnataka State Local Act,12.965527,77.567177
Karnataka State Local Act,12.936997,77.575427
Karnataka State Local Act,12.990347,77.6640277
Karnataka State Local Act,12.982923,77.678486
Karnataka State Local Act,12.978107,77.679776
Karnataka State Local Act,12.976919,77.654534
Karnataka State Local Act,12.988062,77.648293
Karnataka State Local Act,12.969826,77.575666
Karnataka State Local Act,12.967822,77.564008
Karnataka State Local Act,12.969571,77.575641
Karnataka State Local Act,12.991667,77.550822
Karnataka State Local Act,12.988618,77.538284
Karnataka State Local Act,12.989719,77.549696
Karnataka State Local Act,12.987913,77.540684
Karnataka State Local Act,12.991031,77.542829
Karnataka State Local Act,12.9922,77.5376
Karnataka State Local Act,12.988807,77.537433
Karnataka State Local Act,12.97097069,77.57919784
Karnataka State Local Act,13.016704,77.621653
Karnataka State Local Act,12.984549,77.581912
Karnataka State Local Act,12.984318,77.597165
Karnataka State Local Act,12.911319,77.648863
Karnataka State Local Act,12.987829,77.5985739
Karnataka State Local Act,12.995088,77.591553
Karnataka State Local Act,12.986447,77.595497
Karnataka State Local Act,12.944547,77.554166
Karnataka State Local Act,12.937674,77.564579
Karnataka State Local Act,12.943453,77.564393
Karnataka State Local Act,12.944178,77.55431
Karnataka State Local Act,12.967874,77.587418
Karnataka State Local Act,12.976081,77.587233
Karnataka State Local Act,12.972495,77.583132
Karnataka State Local Act,12.976381,77.58674
Karnataka State Local Act,12.971236,77.584053
Karnataka State Local Act,12.92929,77.585462
Karnataka State Local Act,12.929202,77.585053
Karnataka State Local Act,12.83013,77.673059
Karnataka State Local Act,12.959231,77.654552
Karnataka State Local Act,12.968566,77.649156
Karnataka State Local Act,12.9162457,77.5944364
Karnataka State Local Act,12.987029,77.52771
Karnataka State Local Act,12.987811,77.525619
Karnataka State Local Act,12.980813,77.523002
Karnataka State Local Act,12.987763,77.518525
Karnataka State Local Act,12.987805,77.518544
Karnataka State Local Act,12.983385,77.530486
KIDNAPPING AND ABDUCTION,12.974796,77.524158
KIDNAPPING AND ABDUCTION,12.934742,77.624069
KIDNAPPING AND ABDUCTION,13.008525,77.588722
KIDNAPPING AND ABDUCTION,12.974542,77.594566
KIDNAPPING AND ABDUCTION,12.995446,77.561766
KIDNAPPING AND ABDUCTION,12.92395,77.64984
KIDNAPPING AND ABDUCTION,12.97269,77.535169
KIDNAPPING AND ABDUCTION,12.873833,77.581366
KIDNAPPING AND ABDUCTION,12.925602,77.623938
KIDNAPPING AND ABDUCTION,12.967,77.5823
KIDNAPPING AND ABDUCTION,12.930718,77.553416
KIDNAPPING AND ABDUCTION,12.930594,77.548
KIDNAPPING AND ABDUCTION,12.920555,77.544555
KIDNAPPING AND ABDUCTION,12.941889,77.561296
KIDNAPPING AND ABDUCTION,12.946013,77.552187
KIDNAPPING AND ABDUCTION,12.969606,77.56623
KIDNAPPING AND ABDUCTION,13.014454,77.594684
KIDNAPPING AND ABDUCTION,13.008786,77.676174
KIDNAPPING AND ABDUCTION,12.835845,77.532546
KIDNAPPING AND ABDUCTION,12.854422,77.542452
KIDNAPPING AND ABDUCTION,12.838584,77.538485
KIDNAPPING AND ABDUCTION,12.907715,77.542647
KIDNAPPING AND ABDUCTION,12.907457,77.554633
KIDNAPPING AND ABDUCTION,12.913052,77.537269
KIDNAPPING AND ABDUCTION,12.888621,77.548315
KIDNAPPING AND ABDUCTION,12.916531,77.61011
KIDNAPPING AND ABDUCTION,12.924157,77.60437
KIDNAPPING AND ABDUCTION,12.920032,77.60413
KIDNAPPING AND ABDUCTION,12.893232,77.545955
KIDNAPPING AND ABDUCTION,12.955432,77.572728
KIDNAPPING AND ABDUCTION,12.964786,77.555076
KIDNAPPING AND ABDUCTION,12.925983,77.67556
KIDNAPPING AND ABDUCTION,12.854007,77.587463
KIDNAPPING AND ABDUCTION,12.865604,77.585873
KIDNAPPING AND ABDUCTION,12.845951,77.583256
KIDNAPPING AND ABDUCTION,12.962236,77.606088
KIDNAPPING AND ABDUCTION,12.925983,77.672565
KIDNAPPING AND ABDUCTION,12.920541,77.656614
KIDNAPPING AND ABDUCTION,12.927631,77.579533
KIDNAPPING AND ABDUCTION,12.844411,77.584754
KIDNAPPING AND ABDUCTION,12.954454,77.615756
KIDNAPPING AND ABDUCTION,12.961204,77.597315
KIDNAPPING AND ABDUCTION,12.875695,77.587946
KIDNAPPING AND ABDUCTION,12.948089,77.60999
KIDNAPPING AND ABDUCTION,12.971071,77.571316
KIDNAPPING AND ABDUCTION,12.97235,77.623517
KIDNAPPING AND ABDUCTION,12.969046,77.665966
KIDNAPPING AND ABDUCTION,12.96488,77.522517
KIDNAPPING AND ABDUCTION,12.958782,77.520983
KIDNAPPING AND ABDUCTION,12.967638,77.673395
KIDNAPPING AND ABDUCTION,12.971731,77.679568
KIDNAPPING AND ABDUCTION,12.966816,77.675009
KIDNAPPING AND ABDUCTION,12.924654,77.584676
KIDNAPPING AND ABDUCTION,12.976743,77.569518
KIDNAPPING AND ABDUCTION,12.957715,77.529482
KIDNAPPING AND ABDUCTION,12.928365,77.536466
KIDNAPPING AND ABDUCTION,12.964579,77.640958
KIDNAPPING AND ABDUCTION,12.93839,77.615135
KIDNAPPING AND ABDUCTION,12.930873,77.516225
KIDNAPPING AND ABDUCTION,12.869899,77.587382
KIDNAPPING AND ABDUCTION,12.933388,77.591815
KIDNAPPING AND ABDUCTION,12.880633,77.613712
KIDNAPPING AND ABDUCTION,12.995732,77.571835
KIDNAPPING AND ABDUCTION,12.949092,77.626519
KIDNAPPING AND ABDUCTION,12.933433,77.622822
KIDNAPPING AND ABDUCTION,12.930873,77.516225
KIDNAPPING AND ABDUCTION,12.930931,77.580189
KIDNAPPING AND ABDUCTION,12.92631,77.55749
KIDNAPPING AND ABDUCTION,12.92314,77.5561
KIDNAPPING AND ABDUCTION,12.89461,77.640332
KIDNAPPING AND ABDUCTION,12.899488,77.645129
KIDNAPPING AND ABDUCTION,12.89783,77.60852
KIDNAPPING AND ABDUCTION,12.89985,77.61145
KIDNAPPING AND ABDUCTION,12.956305,77.554043
KIDNAPPING AND ABDUCTION,12.964484,77.574513
KIDNAPPING AND ABDUCTION,12.909675,77.606864
KIDNAPPING AND ABDUCTION,13.014325,77.56231
KIDNAPPING AND ABDUCTION,13.014672,77.572475
KIDNAPPING AND ABDUCTION,13.017042,77.662186
KIDNAPPING AND ABDUCTION,12.959505,77.646896
KIDNAPPING AND ABDUCTION,12.961214,77.647258
KIDNAPPING AND ABDUCTION,12.840048,77.663175
KIDNAPPING AND ABDUCTION,12.840048,77.663176
KIDNAPPING AND ABDUCTION,12.840048,77.663175
KIDNAPPING AND ABDUCTION,13.015014,77.531552
KIDNAPPING AND ABDUCTION,12.840048,77.663175
KIDNAPPING AND ABDUCTION,12.840048,77.663175
KIDNAPPING AND ABDUCTION,13.008812,77.529967
KIDNAPPING AND ABDUCTION,13.01138,77.525291
KIDNAPPING AND ABDUCTION,13.015892,77.533386
KIDNAPPING AND ABDUCTION,12.840048,77.663175
KIDNAPPING AND ABDUCTION,12.930155,77.51082
KIDNAPPING AND ABDUCTION,12.917464,77.52298
KIDNAPPING AND ABDUCTION,12.984985,77.557833
KIDNAPPING AND ABDUCTION,12.984985,77.557833
KIDNAPPING AND ABDUCTION,12.952596,77.600084
KIDNAPPING AND ABDUCTION,12.962279,77.583876
KIDNAPPING AND ABDUCTION,13.003993,77.650679
KIDNAPPING AND ABDUCTION,12.946473,77.546816
KIDNAPPING AND ABDUCTION,12.954352,77.540166
KIDNAPPING AND ABDUCTION,12.950861,77.541983
KIDNAPPING AND ABDUCTION,12.97631,77.59843
KIDNAPPING AND ABDUCTION,12.9571,77.56441
KIDNAPPING AND ABDUCTION,12.928307,77.580172
KIDNAPPING AND ABDUCTION,12.886065,77.617208
KIDNAPPING AND ABDUCTION,12.87475,77.645771
KIDNAPPING AND ABDUCTION,12.881793,77.623277
KIDNAPPING AND ABDUCTION,12.893041,77.633236
KIDNAPPING AND ABDUCTION,12.892879,77.628591
KIDNAPPING AND ABDUCTION,12.993173,77.61921
KIDNAPPING AND ABDUCTION,12.993173,77.619133
KIDNAPPING AND ABDUCTION,12.99512,77.621044
KIDNAPPING AND ABDUCTION,12.990886,77.659501
KIDNAPPING AND ABDUCTION,12.957081,77.600731
KIDNAPPING AND ABDUCTION,12.922731,77.662859
KIDNAPPING AND ABDUCTION,12.928063,77.666158
KIDNAPPING AND ABDUCTION,12.9231,77.6631
KIDNAPPING AND ABDUCTION,12.970271,77.568843
KIDNAPPING AND ABDUCTION,12.964319,77.56427
KIDNAPPING AND ABDUCTION,13.013767,77.519432
KIDNAPPING AND ABDUCTION,13.011561,77.613313
KIDNAPPING AND ABDUCTION,12.903713,77.595951
KIDNAPPING AND ABDUCTION,12.88263,77.58823
KIDNAPPING AND ABDUCTION,12.872657,77.661114
KIDNAPPING AND ABDUCTION,13.019559,77.629662
KIDNAPPING AND ABDUCTION,12.914946,77.574736
KIDNAPPING AND ABDUCTION,12.902087,77.575894
KIDNAPPING AND ABDUCTION,12.922227,77.575213
KIDNAPPING AND ABDUCTION,12.966716,77.566684
KIDNAPPING AND ABDUCTION,12.979507,77.530527
KIDNAPPING AND ABDUCTION,12.977352,77.52409
KIDNAPPING AND ABDUCTION,12.981324,77.527321
KIDNAPPING AND ABDUCTION,12.993448,77.510246
KIDNAPPING AND ABDUCTION,12.988504,77.528423
KIDNAPPING AND ABDUCTION,12.991001,77.607162
KIDNAPPING AND ABDUCTION,12.986088,77.609857
KIDNAPPING AND ABDUCTION,12.904375,77.623728
KIDNAPPING AND ABDUCTION,12.899185,77.620902
KIDNAPPING AND ABDUCTION,12.898054,77.621078
KIDNAPPING AND ABDUCTION,12.908965,77.62895
KIDNAPPING AND ABDUCTION,12.906094,77.625868
KIDNAPPING AND ABDUCTION,12.878991,77.673235
KIDNAPPING AND ABDUCTION,12.930571,77.67628
KIDNAPPING AND ABDUCTION,12.908201,77.676326
KIDNAPPING AND ABDUCTION,12.906772,77.671441
KIDNAPPING AND ABDUCTION,12.912991,77.678762
KIDNAPPING AND ABDUCTION,12.92935,77.676728
KIDNAPPING AND ABDUCTION,12.994924,77.622668
KIDNAPPING AND ABDUCTION,13.00365,77.613327
KIDNAPPING AND ABDUCTION,12.902619,77.582063
KIDNAPPING AND ABDUCTION,12.87173,77.666976
KIDNAPPING AND ABDUCTION,12.884594,77.667374
KIDNAPPING AND ABDUCTION,12.9626047,77.5186689
KIDNAPPING AND ABDUCTION,12.946266,77.539312
KIDNAPPING AND ABDUCTION,12.9502747,77.5487386
KIDNAPPING AND ABDUCTION,12.9449489,77.5504246
KIDNAPPING AND ABDUCTION,12.9758536,77.553673
KIDNAPPING AND ABDUCTION,12.9391058,77.5207375
KIDNAPPING AND ABDUCTION,12.940932,77.527064
KIDNAPPING AND ABDUCTION,12.925697,77.545403
KIDNAPPING AND ABDUCTION,12.958952,77.546433
KIDNAPPING AND ABDUCTION,12.916454,77.568789
KIDNAPPING AND ABDUCTION,12.916404,77.564465
KIDNAPPING AND ABDUCTION,12.890646,77.672444
KIDNAPPING AND ABDUCTION,12.922007,77.543868
KIDNAPPING AND ABDUCTION,12.840048,77.663175
KIDNAPPING AND ABDUCTION,12.840048,77.663175
KIDNAPPING AND ABDUCTION,12.840048,77.663175
KIDNAPPING AND ABDUCTION,12.840048,77.663175
KIDNAPPING AND ABDUCTION,12.9435652,77.607729
KIDNAPPING AND ABDUCTION,12.946073,77.617443
KIDNAPPING AND ABDUCTION,12.955086,77.654482
KIDNAPPING AND ABDUCTION,12.897092,77.675201
KIDNAPPING AND ABDUCTION,12.944114,77.672565
