code,mdy,utmx,utmy,depth_in_m,Info,color_hex,WKT,geometry,longitude,latitude
BW15,11/8/2007,777768.0,1435621.0,12.2,"Public borewell,L.H.S.of Magadi road pumping was on while measuring.",#D9EF8B,MULTIPOINT ((77.5604168169119 12.9736968238842)),MULTIPOINT (77.5604168169119 12.9736968238842),77.5604168169119,12.9736968238842
BW16,11/8/2007,777886.0,1435438.0,4.5,"Public borewell,L.H.S.of Magadi road  pumping 1hr morning and evening.",#66BD63,MULTIPOINT ((77.5614868257211 12.9720329628194)),MULTIPOINT (77.5614868257211 12.9720329628194),77.5614868257211,12.9720329628194
BW17,11/8/2007,777862.0,1435237.0,7.0,"Public borewell,K.P.Agrahara,  pumping 1hr morning and evening.",#66BD63,MULTIPOINT ((77.561247165183 12.9702193766396)),MULTIPOINT (77.561247165183 12.9702193766396),77.561247165183,12.9702193766396
BW18,11/8/2007,777821.0,1435292.0,7.8,Public borewell  K.P. Agrahara pumping 1hr morning and evening.,#66BD63,MULTIPOINT ((77.5608745913558 12.9707199458066)),MULTIPOINT (77.5608745913558 12.9707199458066),77.5608745913558,12.9707199458066
BW19,11/8/2007,777641.0,1435378.0,7.1,"Public borewell, Mariyappanapalya  K.P. Agrahara pumping 1hr morning and evening",#66BD63,MULTIPOINT ((77.5592245165062 12.9715131593591)),MULTIPOINT (77.5592245165062 12.9715131593591),77.5592245165062,12.9715131593591
BW20,11/8/2007,777579.0,1435380.0,2.5,"Public borewell, Mariyappanapalya  K.P. Agrahara pumping 1hr morning and evening",#006837,MULTIPOINT ((77.5586536023868 12.971536845432)),MULTIPOINT (77.5586536023868 12.971536845432),77.5586536023868,12.971536845432
BW21,11/8/2007,777391.0,1435408.0,4.5,"Public borewell,Mariyappana Palya,  K.P. Agrahara pumping 1hr morning and evenin",#66BD63,MULTIPOINT ((77.5569244667184 12.9718068182841)),MULTIPOINT (77.5569244667184 12.9718068182841),77.5569244667184,12.9718068182841
BW22,11/8/2007,777137.0,1435298.0,3.2,Public borewell  K.P. Agrahara pumping 1hr morning and evening.,#006837,MULTIPOINT ((77.5545746474927 12.9708361023779)),MULTIPOINT (77.5545746474927 12.9708361023779),77.5545746474927,12.9708361023779
BW23,11/8/2007,777259.0,1435198.0,10.3,Public borewell  K.P. Agrahara pumping 1hr morning and evening.,#D9EF8B,MULTIPOINT ((77.5556891949395 12.9699216943025)),MULTIPOINT (77.5556891949395 12.9699216943025),77.5556891949395,12.9699216943025
BW24,11/8/2007,777496.0,1435276.0,6.3,Public borewell  K.P. Agrahara pumping 1hr morning and evening.,#66BD63,MULTIPOINT ((77.5578794602824 12.9706048634203)),MULTIPOINT (77.5578794602824 12.9706048634203),77.5578794602824,12.9706048634203
BW25,11/8/2007,777541.0,1435302.0,4.5,Public borewell  K.P. Agrahara pumping 1hr morning and evening.,#66BD63,MULTIPOINT ((77.5582963681369 12.970835662354)),MULTIPOINT (77.5582963681369 12.970835662354),77.5582963681369,12.970835662354
BW26,11/8/2007,777742.0,1435168.0,4.4,"Public borewell, Mariyappana Palya, Pumping Is 1hr morning and evening,fills 2 t",#66BD63,MULTIPOINT ((77.5601354414453 12.9696069356665)),MULTIPOINT (77.5601354414453 12.9696069356665),77.5601354414453,12.9696069356665
BW27,11/8/2007,777992.0,1435127.0,7.5,"Public borewell, Nethaji nagar Pumping Is 1hr morning and evening.",#66BD63,MULTIPOINT ((77.5624344445261 12.9692138826895)),MULTIPOINT (77.5624344445261 12.9692138826895),77.5624344445261,12.9692138826895
BW28,11/8/2007,778019.0,1435146.0,9.0,"Public borewell, Nethaji nagar Pumping Is 1hr morning and evening.",#66BD63,MULTIPOINT ((77.5626849038777 12.9693830719386)),MULTIPOINT (77.5626849038777 12.9693830719386),77.5626849038777,12.9693830719386
BW29,11/8/2007,777714.0,1435514.0,9.3,"Public borewell,L.H.S.of Magadi road Pumping 1hr Morning and evening..",#D9EF8B,MULTIPOINT ((77.5599095117088 12.9727351195393)),MULTIPOINT (77.5599095117088 12.9727351195393),77.5599095117088,12.9727351195393
BW30,11/8/2007,777542.0,1435431.0,4.1,"Public borewell,L.H.S.of Magadi road Pumping 1hr Morning and evening..",#66BD63,MULTIPOINT ((77.5583174968246 12.9720009150701)),MULTIPOINT (77.5583174968246 12.9720009150701),77.5583174968246,12.9720009150701
BW31,11/8/2007,776903.0,1434834.0,3.3,"Open Well, Padarayanapura, No pumping.",#006837,MULTIPOINT ((77.5523764485018 12.9666656197077)),MULTIPOINT (77.5523764485018 12.9666656197077),77.5523764485018,12.9666656197077
BW32,11/8/2007,777048.0,1434777.0,1.5,"Public borewell, Padarayanapura, Pumping 1hr morning and evening.",#006837,MULTIPOINT ((77.5537068090457 12.966137592983)),MULTIPOINT (77.5537068090457 12.966137592983),77.5537068090457,12.966137592983
BW33,11/8/2007,777209.0,1434844.0,2.89,"Public borewell,5th Main, Venkatappa Garden.Pumping 1hr morning and evening.",#006837,MULTIPOINT ((77.5551959769586 12.9667282914516)),MULTIPOINT (77.5551959769586 12.9667282914516),77.5551959769586,12.9667282914516
BW34,11/8/2007,777264.0,1435011.0,8.0,"Public borewell,Binnypete. Pumping 1hr morning and evening.",#66BD63,MULTIPOINT ((77.5557179961319 12.9682319419554)),MULTIPOINT (77.5557179961319 12.9682319419554),77.5557179961319,12.9682319419554
BW35,11/8/2007,777139.0,1435063.0,4.3,"Public borewell,Binnypete. Pumping 1hr morning and evening.",#66BD63,MULTIPOINT ((77.5545713944634 12.9687130027335)),MULTIPOINT (77.5545713944634 12.9687130027335),77.5545713944634,12.9687130027335
BW36,11/12/2007,776747.0,1434532.0,1.6,"Public borewell,8th cross  Goripalya.Under repair.",#006837,MULTIPOINT ((77.5509117038505 12.9639515266852)),MULTIPOINT (77.5509117038505 12.9639515266852),77.5509117038505,12.9639515266852
bW37,11/12/2007,777473.0,1434683.0,3.3,Public borewell  Goripalya Pumping 1hr morning and evening.,#006837,MULTIPOINT ((77.5576128479469 12.9652499766712)),MULTIPOINT (77.5576128479469 12.9652499766712),77.5576128479469,12.9652499766712
BW38,11/12/2007,777406.0,1434648.0,4.9,"Public borewell  Goripalya Rayapuram, Pumping 1hr morning and evening,fills 3tan",#66BD63,MULTIPOINT ((77.5569924771966 12.964939862884)),MULTIPOINT (77.5569924771966 12.964939862884),77.5569924771966,12.964939862884
BW39,11/12/2007,777232.0,1434574.0,4.5,Public borewell  Park J.J.R.Nagar. Water used park.,#66BD63,MULTIPOINT ((77.5553829294774 12.9642871134574)),MULTIPOINT (77.5553829294774 12.9642871134574),77.5553829294774,12.9642871134574
BW40,11/12/2007,777499.0,1434547.0,10.3,Public borewell 2nd cross   J.J.R.Nagar.Pumping was on While measuring.,#D9EF8B,MULTIPOINT ((77.5578397802363 12.9640190425684)),MULTIPOINT (77.5578397802363 12.9640190425684),77.5578397802363,12.9640190425684
BW41,11/12/2007,777557.0,1434540.0,5.5,Public borewell 2nd main road Ranganatha colony   J.J.R.Nagar.Pumping1hr morning,#66BD63,MULTIPOINT ((77.5583733720908 12.9639505553023)),MULTIPOINT (77.5583733720908 12.9639505553023),77.5583733720908,12.9639505553023
BW42,11/12/2007,777718.0,1434511.0,4.4,"Public borewell  J.J.R.Nagar.Pumping1hr morning and evening,fills 2tanks.",#66BD63,MULTIPOINT ((77.5598536628533 12.9636739958265)),MULTIPOINT (77.5598536628533 12.9636739958265),77.5598536628533,12.9636739958265
BW43,11/12/2007,777639.0,1434398.0,9.0,"Public borewell  J.J.R.Nagar.Pumping1hr morning and evening,fills 2tanks.",#66BD63,MULTIPOINT ((77.5591155596628 12.9626603478753)),MULTIPOINT (77.5591155596628 12.9626603478753),77.5591155596628,12.9626603478753
BW44,11/12/2007,777556.0,1434367.0,10.2,"Public borewell New pension J.J.R.Nagar.Pumping1hr morning and evening,fills 2ta",#D9EF8B,MULTIPOINT ((77.5583481890324 12.9623878201686)),MULTIPOINT (77.5583481890324 12.9623878201686),77.5583481890324,12.9623878201686
BW45,11/12/2007,777377.0,1434437.0,14.6,Public borewellGoripalya  J.J.R.Nagar.Pumping1hr morning and evening Pumping was,#D9EF8B,MULTIPOINT ((77.5567058877001 12.9630363799124)),MULTIPOINT (77.5567058877001 12.9630363799124),77.5567058877001,12.9630363799124
BW46,11/12/2007,777348.0,1434444.0,16.2,Public borewellGoripalya  J.J.R.Nagar.Pumping1hr morning and evening Pumping was,#D9EF8B,MULTIPOINT ((77.5564394151171 12.9631022397355)),MULTIPOINT (77.5564394151171 12.9631022397355),77.5564394151171,12.9631022397355
BW47,11/12/2007,777015.0,1434557.0,5.3,"Public borewell,4th cross Padarayanapura, Under Repair.",#66BD63,MULTIPOINT ((77.5533825671795 12.9641531602811)),MULTIPOINT (77.5533825671795 12.9641531602811),77.5533825671795,12.9641531602811
BW48,11/12/2007,776871.0,1434501.0,2.1,"Public borewell 1stcross Padarayanapura, Under Repair.",#006837,MULTIPOINT ((77.5520510186766 12.9636602830695)),MULTIPOINT (77.5520510186766 12.9636602830695),77.5520510186766,12.9636602830695
BW49,11/12/2007,776812.0,1434365.0,1.2,"Open Well, Padarayanapura, No pumping.",#006837,MULTIPOINT ((77.5514950452458 12.9624370254747)),MULTIPOINT (77.5514950452458 12.9624370254747),77.5514950452458,12.9624370254747
BW50,11/12/2007,776901.0,1434362.0,2.1,"Public borewell 3rd main,  Padarayanapura, Under Repair.",#006837,MULTIPOINT ((77.5523145470052 12.9624018863976)),MULTIPOINT (77.5523145470052 12.9624018863976),77.5523145470052,12.9624018863976
BW51,11/12/2007,776882.0,1434240.0,5.5,"Public borewell  Padarayanapura main road, Under Repair.",#66BD63,MULTIPOINT ((77.5521283032947 12.9613014887989)),MULTIPOINT (77.5521283032947 12.9613014887989),77.5521283032947,12.9613014887989
BW52,11/12/2007,776288.0,1434161.0,7.3,"Borewell, Construction site, Water used construction.",#66BD63,MULTIPOINT ((77.5466497299372 12.9606414109613)),MULTIPOINT (77.5466497299372 12.9606414109613),77.5466497299372,12.9606414109613
BW53,11/12/2007,776516.0,1434057.0,5.5,Public borewell Vinayaka nagar.Pumping1hr morning and evening.,#66BD63,MULTIPOINT ((77.5487402639846 12.959681346707)),MULTIPOINT (77.5487402639846 12.959681346707),77.5487402639846,12.959681346707
BW54,11/13/2007,776210.0,1433656.0,1.6,"Openwell,House 1st main Chamarajapete.No pumping.",#006837,MULTIPOINT ((77.5458848955806 12.9560863872531)),MULTIPOINT (77.5458848955806 12.9560863872531),77.5458848955806,12.9560863872531
BW55,11/13/2007,777231.0,1433904.0,3.5,"Public borewell, park Valmikinagar, Water used for park.",#006837,MULTIPOINT ((77.5553119435554 12.9582346268142)),MULTIPOINT (77.5553119435554 12.9582346268142),77.5553119435554,12.9582346268142
BW56,11/13/2007,777450.0,1433904.0,6.5,"Public borewell, Azad Nagara. Pumping 1hr morning and evening.",#66BD63,MULTIPOINT ((77.5573291093875 12.9582148202178)),MULTIPOINT (77.5573291093875 12.9582148202178),77.5573291093875,12.9582148202178
BW57,11/13/2007,777585.0,1433807.0,4.6,"Borewell,house 2nd main  R.C.Agrahara. Water used for construction.",#66BD63,MULTIPOINT ((77.5585636137976 12.957326336263)),MULTIPOINT (77.5585636137976 12.957326336263),77.5585636137976,12.957326336263
BW58,11/13/2007,777568.0,1433660.0,4.9,"Public borewell, 5th main Nanjamba Agrahara  Pumping 1hr morning and evening.",#66BD63,MULTIPOINT ((77.5583934661534 12.9559999241929)),MULTIPOINT (77.5583934661534 12.9559999241929),77.5583934661534,12.9559999241929
BW59,11/13/2007,777489.0,1433682.0,2.7,"Public borewell, Azad Nagara. Pumping 1hr morning and evening.",#006837,MULTIPOINT ((77.5576678495874 12.9562058136623)),MULTIPOINT (77.5576678495874 12.9562058136623),77.5576678495874,12.9562058136623
BW60,11/13/2007,777431.0,1433704.0,2.5,"Public borewell,2nd main  Azad Nagara. Pumping 1hr morning and evening.",#006837,MULTIPOINT ((77.557135656819 12.9564098017918)),MULTIPOINT (77.557135656819 12.9564098017918),77.557135656819,12.9564098017918
BW61,11/13/2007,777349.0,1433538.0,4.7,"Public borewell,2nd cross Vittal Nagara. Pumping 1hr morning and evening.",#66BD63,MULTIPOINT ((77.5563650719514 12.9549176250519)),MULTIPOINT (77.5563650719514 12.9549176250519),77.5563650719514,12.9549176250519
BW62,11/13/2007,777286.0,1433594.0,1.7,"Public borewell,8th cross  Azad Nagara. Pumping 1hr morning and evening.",#006837,MULTIPOINT ((77.5557899605721 12.9554292079663)),MULTIPOINT (77.5557899605721 12.9554292079663),77.5557899605721,12.9554292079663
BW63,11/13/2007,777110.0,1433531.0,2.9,"Public borewell, Bhaktha Markandeya layout, Pumping 1hr morning and evening.",#006837,MULTIPOINT ((77.5541630724081 12.9548759901794)),MULTIPOINT (77.5541630724081 12.9548759901794),77.5541630724081,12.9548759901794
BW64,11/13/2007,776799.0,1433369.0,2.3,"Openwell, House, Kasturiba Nagara No pumping.",#006837,MULTIPOINT ((77.5512836382602 12.9534406064102)),MULTIPOINT (77.5512836382602 12.9534406064102),77.5512836382602,12.9534406064102
BW65,11/13/2007,776891.0,1433401.0,2.9,"Openwell, House,Pipeline road, Kasturiba Nagara No pumping.",#006837,MULTIPOINT ((77.5521339639297 12.9537213830558)),MULTIPOINT (77.5521339639297 12.9537213830558),77.5521339639297,12.9537213830558
BW66,11/13/2007,776546.0,1433632.0,8.2,"Borewell,E.S.I. Hospital Kasturiba Nagara, Pumping 1000lpd.",#66BD63,MULTIPOINT ((77.5489775138961 12.955839299682)),MULTIPOINT (77.5489775138961 12.955839299682),77.5489775138961,12.955839299682
BW67,11/14/2007,778668.0,1434682.0,5.4,"Public borewell,Bnhakshi Gardent, Pumping 1hr morning and evening.",#66BD63,MULTIPOINT ((77.5686199122352 12.965132521609)),MULTIPOINT (77.5686199122352 12.965132521609),77.5686199122352,12.965132521609
BW68,11/14/2007,778489.0,1434859.0,2.1,"Public borewell Anjanappa garden, Pumping 1hr morning and evening.",#006837,MULTIPOINT ((77.5669875479051 12.9667477409146)),MULTIPOINT (77.5669875479051 12.9667477409146),77.5669875479051,12.9667477409146
BW69,11/14/2007,778519.0,1434693.0,5.3,"Public borewell Cheluvadi palya, Pumping 1hr morning and evening.",#66BD63,MULTIPOINT ((77.5672484965054 12.9652454353109)),MULTIPOINT (77.5672484965054 12.9652454353109),77.5672484965054,12.9652454353109
BW70,11/14/2007,778328.0,1434682.0,2.2,"Public borewell Pension Mahalla,Under repair.",#006837,MULTIPOINT ((77.5654881791162 12.9651634168039)),MULTIPOINT (77.5654881791162 12.9651634168039),77.5654881791162,12.9651634168039
BW71,11/14/2007,778267.0,1434671.0,5.7,"Public borewell Anjanappa garden, Pumping 1hr morning and evening.",#66BD63,MULTIPOINT ((77.564925290164 12.9650695858962)),MULTIPOINT (77.564925290164 12.9650695858962),77.564925290164,12.9650695858962
BW72,11/14/2007,777729.0,1434312.0,11.0,"Borewell, Police quarters, No details.",#D9EF8B,MULTIPOINT ((77.5599366002904 12.9618753001348)),MULTIPOINT (77.5599366002904 12.9618753001348),77.5599366002904,12.9618753001348
BW73,11/14/2007,777738.0,1434238.0,8.9,"Public borewell Sirsi road, Under repair.",#66BD63,MULTIPOINT ((77.5600126629658 12.9612059936511)),MULTIPOINT (77.5600126629658 12.9612059936511),77.5600126629658,12.9612059936511
BW74,11/14/2007,778497.0,1434374.0,5.4,"Public borewell Anandapuram, Pumping 1hr morning and evening.",#66BD63,MULTIPOINT ((77.5670163022137 12.962365712125)),MULTIPOINT (77.5670163022137 12.962365712125),77.5670163022137,12.962365712125
BW75,11/14/2007,778453.0,1434057.0,1.9,"Openwell, House, 2nd main Chamarajapete. No pumping.",#006837,MULTIPOINT ((77.5665816678295 12.9595060523527)),MULTIPOINT (77.5665816678295 12.9595060523527),77.5665816678295,12.9595060523527
BW76,11/14/2007,777912.0,1434030.0,18.8,"Public borewell 2nd main road Chamarajapete, No details.",#F46D43,MULTIPOINT ((77.5615961327378 12.959311225788)),MULTIPOINT (77.5615961327378 12.959311225788),77.5615961327378,12.959311225788
BW77,11/14/2007,777938.0,1433968.0,9.4,"Public borewell 3rd main road Chamarajapete, Pumping 1hr Morning and evening.",#D9EF8B,MULTIPOINT ((77.561829883666 12.9587487826994)),MULTIPOINT (77.561829883666 12.9587487826994),77.561829883666,12.9587487826994
BW78,11/14/2007,778233.0,1433944.0,8.9,"Public borewell 5th cross Chamarajapete, Pumping 1hr Morning and evening.",#66BD63,MULTIPOINT ((77.5645448410783 12.9585052227032)),MULTIPOINT (77.5645448410783 12.9585052227032),77.5645448410783,12.9585052227032
BW79,11/14/2007,778772.0,1434103.0,3.3,"Construction House, Borewell, 3rd main road, Chamarajapete. Water used for const",#006837,MULTIPOINT ((77.5695241659656 12.9598926120538)),MULTIPOINT (77.5695241659656 12.9598926120538),77.5695241659656,12.9598926120538
BW80,11/14/2007,778570.0,1433981.0,4.2,"Construction House, Borewell, L.I.C. offisite  Chamarajapete.New borewell No pum",#66BD63,MULTIPOINT ((77.567652288253 12.9588088705892)),MULTIPOINT (77.567652288253 12.9588088705892),77.567652288253,12.9588088705892
BW81,11/14/2007,778731.0,1433884.0,5.9,"Construction House, Borewell, 4th  main road, Chamarajapete. Water used for cons",#66BD63,MULTIPOINT ((77.5691262271934 12.957917980886)),MULTIPOINT (77.5691262271934 12.957917980886),77.5691262271934,12.957917980886
BW82,11/14/2007,778130.0,1433865.0,7.3,"Public borewell 4th main road Chamarajapete,  Pumping 1hr morning and evening.",#66BD63,MULTIPOINT ((77.5635888274795 12.9578009089359)),MULTIPOINT (77.5635888274795 12.9578009089359),77.5635888274795,12.9578009089359
BW83,11/14/2007,778387.0,1433795.0,3.3,"Public borewell 5th main road Chamarajapete,Under repair.",#006837,MULTIPOINT ((77.5659495050894 12.9571452358336)),MULTIPOINT (77.5659495050894 12.9571452358336),77.5659495050894,12.9571452358336
BW84,11/14/2007,778667.0,1433628.0,8.6,"Construction House, Borewell, Shankarapuram, Water used for construction.",#66BD63,MULTIPOINT ((77.5685130256072 12.9556111939761)),MULTIPOINT (77.5685130256072 12.9556111939761),77.5685130256072,12.9556111939761
BW85,11/14/2007,779020.0,1433631.0,3.6,Public borewell Chikkanna Garden Basavanagudi.  Pumping 1hr morning and evening.,#006837,MULTIPOINT ((77.5717646478483 12.9556062029632)),MULTIPOINT (77.5717646478483 12.9556062029632),77.5717646478483,12.9556062029632
sec1,,781709.2,1436371.79,5.5,,#66BD63,MULTIPOINT ((77.5967904452467 12.9801190403046)),MULTIPOINT (77.5967904452467 12.9801190403046),77.5967904452467,12.9801190403046
sec2,,781275.82,1436097.69,6.0,,#66BD63,MULTIPOINT ((77.5927727608084 12.9776828313848)),MULTIPOINT (77.5927727608084 12.9776828313848),77.5927727608084,12.9776828313848
sec3,,781209.14,1435993.97,7.2,,#66BD63,MULTIPOINT ((77.592148841113 12.9767520095278)),MULTIPOINT (77.592148841113 12.9767520095278),77.592148841113,12.9767520095278
sec4,,780790.58,1435756.91,10.4,,#D9EF8B,MULTIPOINT ((77.5882712206878 12.9746489498885)),MULTIPOINT (77.5882712206878 12.9746489498885),77.5882712206878,12.9746489498885
sec5,,780690.57,1435693.94,7.0,,#66BD63,MULTIPOINT ((77.5873441260009 12.9740892806641)),MULTIPOINT (77.5873441260009 12.9740892806641),77.5873441260009,12.9740892806641
sec6,,780583.15,1435649.49,6.5,,#66BD63,MULTIPOINT ((77.5863505104426 12.9736975859804)),MULTIPOINT (77.5863505104426 12.9736975859804),77.5863505104426,12.9736975859804
sec9,,780060.87,1435412.43,5.0,,#66BD63,MULTIPOINT ((77.5815175981777 12.9716039055143)),MULTIPOINT (77.5815175981777 12.9716039055143),77.5815175981777,12.9716039055143
sec10,,780009.01,1435460.58,5.5,,#66BD63,MULTIPOINT ((77.581044397705 12.9720436097151)),MULTIPOINT (77.581044397705 12.9720436097151),77.581044397705,12.9720436097151
